"price","retail","ad_boost","rate","badge_ct","bg_local","bg_quality","bg_fastship","color","size","inventory","ship_price","able_country","total_invent","has_bg_urgency","origin","seller_rate_ct","seller_rate","has_seller_propic","sold_ct_3","rate5_pct","rate4_pct","rate3_pct","rate2_pct","rate1_pct"
8,13,0,4.39,1,0,1,0,"others","m",50,3,52,50,0,"CN",5042,4.14656882189607,0,"between 100 and 10k",0.644599303135889,0.200348432055749,0.0871080139372822,0.0365853658536585,0.0313588850174216
11,43,1,3.98,0,0,0,0,"blue","s",50,2,43,50,0,"CN",29615,3.92800945466824,0,"above 10K",0.551637279596977,0.158690176322418,0.115869017632242,0.0629722921914358,0.110831234256927
19,17,1,4.33,0,0,0,0,"others","One-sized",50,6,38,50,0,"CN",487,4.23408624229979,0,"below 100",0.639344262295082,0.19672131147541,0.0819672131147541,0.0163934426229508,0.0655737704918033
7,6,0,4,0,0,0,0,"blue","xs",50,2,139,50,0,"CN",34,4.35294117647059,0,"below 100",0.75,0,0,0,0.25
8,8,1,3.61,0,0,0,0,"blue","xs",20,2,38,50,0,"CN",70773,4.03831969818999,0,"above 10K",0.385459533607682,0.221307727480567,0.160036579789666,0.0832190214906264,0.149977137631459
11,10,1,3.69,0,0,0,0,"pink","xs",10,3,20,50,0,"CN",1403,3.89593727726301,0,"between 100 and 10k",0.486725663716814,0.141592920353982,0.123893805309735,0.0707964601769911,0.176991150442478
12,93,1,4.1,0,0,0,0,"black","s",50,3,40,50,1,"CN",15540,4.24131274131274,0,"between 100 and 10k",0.524344569288389,0.239700374531835,0.117977528089888,0.052434456928839,0.0655430711610487
2,9,1,3.67,0,0,0,0,"pink","xs",1,1,41,50,1,"CN",111,3.8018018018018,0,"below 100",0.416666666666667,0.25,0.0833333333333333,0.0833333333333333,0.166666666666667
8,7,1,3.37,0,0,0,0,"blue","s",50,3,41,50,1,"CN",36033,3.96533732967002,1,"below 100",0.473684210526316,0.105263157894737,0.0526315789473684,0.0526315789473684,0.315789473684211
8,59,1,4.05,0,0,0,0,"yellow","xs",40,3,18,50,0,"others",231,3.76623376623377,0,"below 100",0.482456140350877,0.263157894736842,0.140350877192982,0.0526315789473684,0.0614035087719298
5,9,0,4.08,0,0,0,0,"black","xs",20,2,43,50,0,"CN",26018,3.89142132369898,0,"below 100",0.384615384615385,0.384615384615385,0.153846153846154,0.0769230769230769,0
5,48,1,4.07,0,0,0,0,"green","xs",50,2,45,50,0,"CN",43876,4.08977573160726,0,"below 100",0.5,0.166666666666667,0.266666666666667,0.0333333333333333,0.0333333333333333
13,34,0,3.74,0,0,0,0,"yellow","xs",50,3,41,50,1,"CN",4080,3.98799019607843,0,"below 100",0.425925925925926,0.259259259259259,0.0925925925925926,0.0740740740740741,0.148148148148148
2,7,0,3.91,0,0,0,0,"others","One-sized",50,1,40,50,0,"CN",591,4.09983079526227,0,"between 100 and 10k",0.493723849372385,0.175732217573222,0.158995815899582,0.0920502092050209,0.0794979079497908
8,48,1,4.01,0,0,0,0,"others","One-sized",1,3,17,50,0,"CN",131,3.85496183206107,0,"below 100",0.594936708860759,0.139240506329114,0.0886075949367089,0.0379746835443038,0.139240506329114
5.86,5,1,4.55,0,0,0,0,"black","One-sized",1,2,23,50,0,"CN",96,4.36458333333333,0,"below 100",0.75,0.118421052631579,0.0921052631578947,0.0131578947368421,0.0263157894736842
7,34,0,3.81,0,0,0,0,"black","xs",6,2,43,50,0,"CN",15348,4.01381287464165,0,"between 100 and 10k",0.541666666666667,0.104166666666667,0.151041666666667,0.03125,0.171875
2,2,0,4.8,0,0,0,0,"white","xs",2,1,35,50,1,"CN",42,3.66666666666667,0,"below 100",0.8,0.2,0,0,0
1.68,2,1,3.67,0,0,0,0,"white","xs",1,1,40,50,0,"CN",1047,3.95606494746896,0,"below 100",0.5,0.166666666666667,0.0833333333333333,0,0.25
8,10,0,4.07,0,0,0,0,"white","xs",3,2,23,50,0,"CN",123,4.04065040650407,0,"below 100",0.46551724137931,0.310344827586207,0.120689655172414,0.0344827586206897,0.0689655172413793
8,7,0,2,0,0,0,0,"black","xs",46,3,41,50,0,"CN",14676,4.07420278004906,0,"below 100",0,0,0.5,0,0.5
8,252,1,3.88,0,0,0,0,"black","xs",14,3,41,50,0,"CN",14780,3.95081190798376,0,"between 100 and 10k",0.490683229813665,0.142857142857143,0.211180124223602,0.062111801242236,0.093167701863354
12,11,0,3.7,0,0,0,0,"white","s",50,3,24,50,0,"CN",17471,3.95283612844142,0,"between 100 and 10k",0.418856259659969,0.21483771251932,0.156105100463679,0.0680061823802164,0.142194744976816
2,4,1,3.1,0,0,0,0,"pink","xs",1,1,40,50,0,"CN",71,3.42253521126761,0,"below 100",0.266666666666667,0.233333333333333,0.1,0.133333333333333,0.266666666666667
11,83,0,3.63,0,0,0,0,"black","m",50,3,42,50,0,"CN",626,3.70287539936102,0,"between 100 and 10k",0.406779661016949,0.144067796610169,0.228813559322034,0.110169491525424,0.110169491525424
8,7,1,4.14,0,0,0,0,"black","s",50,2,42,50,1,"CN",13399,4.07709530561982,0,"above 10K",0.548387096774194,0.213133640552995,0.130568356374808,0.0468509984639017,0.0610599078341014
16,50,0,3.93,0,0,0,0,"black","xs",18,5,32,50,0,"CN",19632,4.3106662591687,0,"below 100",0.478260869565217,0.260869565217391,0.0869565217391304,0.0652173913043478,0.108695652173913
8,68,0,0,0,0,0,0,"white","s",50,3,43,50,0,"CN",626,3.91693290734824,0,"below 100",NA,NA,NA,NA,NA
9,8,1,4.41,1,0,1,0,"yellow","m",20,3,36,50,0,"CN",55499,4.13888538532226,0,"between 100 and 10k",0.637467476149176,0.216825672159584,0.0928013876843018,0.0199479618386817,0.0329575021682567
11,38,0,4.11,0,0,0,0,"yellow","xs",2,2,28,50,0,"CN",602,4.17109634551495,0,"between 100 and 10k",0.625994694960212,0.122015915119363,0.0875331564986737,0.0610079575596817,0.103448275862069
8,7,1,3.71,0,0,0,0,"pink","s",50,3,50,50,0,"CN",3053,3.85849983622666,0,"between 100 and 10k",0.427745664739884,0.196531791907514,0.153179190751445,0.0982658959537572,0.124277456647399
8,50,1,4.26,1,0,1,0,"pink","s",50,3,27,50,1,"CN",7631,3.86384484340191,0,"between 100 and 10k",0.591296121097446,0.201513718070009,0.126773888363292,0.0416272469252602,0.0387890255439924
11,10,0,3.65,0,0,0,0,"white","s",50,3,46,50,0,"CN",78616,4.3104329907398,0,"above 10K",0.436003303055326,0.172997522708505,0.154830718414533,0.0784475639966969,0.157720891824938
11,85,1,4,0,0,0,0,"white","xs",8,3,36,50,1,"CN",21,3.71428571428571,0,"below 100",0.571428571428571,0,0.285714285714286,0.142857142857143,0
17,75,0,4.18,0,0,0,0,"black","s",50,5,60,50,0,"CN",4778,4.18082879866053,1,"between 100 and 10k",0.58455114822547,0.196242171189979,0.116910229645094,0.022964509394572,0.0793319415448852
7,68,0,1.5,0,0,0,0,"white","s",50,2,43,50,1,"CN",397,3.85894206549118,0,"below 100",0,0,0,0.5,0.5
2.8,3,1,3.4,0,0,0,0,"yellow","xs",8,1,20,50,0,"CN",1281,4.01873536299766,0,"between 100 and 10k",0.333333333333333,0.179487179487179,0.243589743589744,0.0384615384615385,0.205128205128205
8,7,1,3.43,0,0,0,0,"others","s",50,3,15,50,0,"CN",249,3.97991967871486,0,"below 100",0.428571428571429,0,0.285714285714286,0.142857142857143,0.142857142857143
5.89,5,1,4.15,0,0,0,0,"black","xs",2,1,30,50,1,"CN",150,3.99333333333333,0,"below 100",0.625,0.145833333333333,0.0833333333333333,0.0416666666666667,0.104166666666667
8,7,0,3.4,0,0,0,0,"others","s",50,3,37,50,1,"CN",5281,4.023291043363,1,"between 100 and 10k",0.361702127659574,0.148936170212766,0.191489361702128,0.127659574468085,0.170212765957447
1,1,1,3.17,0,0,0,0,"red","l",50,1,16,50,0,"CN",30,4.16666666666667,0,"below 100",0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333
8,7,1,3.86,0,0,0,0,"red","xs",2,3,28,50,0,"CN",889,4.39032620922385,0,"below 100",0.5,0.142857142857143,0.178571428571429,0.0714285714285714,0.107142857142857
16,14,0,3.87,0,0,0,0,"blue","s",50,4,41,50,0,"CN",39381,4.06632640105635,0,"above 10K",0.494805194805195,0.174025974025974,0.142857142857143,0.0857142857142857,0.102597402597403
1.66,2,1,4.21,1,0,1,0,"others","One-sized",50,1,34,50,0,"CN",15221,4.39320675382695,0,"between 100 and 10k",0.636363636363636,0.181818181818182,0.0606060606060606,0,0.121212121212121
6,6,0,3.4,0,0,0,0,"yellow","xs",50,2,14,50,0,"CN",112,3.625,0,"below 100",0.4,0,0.4,0,0.2
2.71,3,1,4.33,0,0,0,0,"white","xs",2,1,37,50,1,"CN",576,4.11458333333333,0,"below 100",0.666666666666667,0.166666666666667,0.0833333333333333,0,0.0833333333333333
8,7,1,3.7,0,0,0,0,"white","s",50,3,41,50,1,"CN",39381,4.06632640105635,0,"above 10K",0.438344940598116,0.188447357640311,0.152806226956165,0.0741499385497747,0.146251536255633
16,34,1,4.28,1,0,1,0,"black","m",9,5,39,50,1,"CN",228676,4.23090311182634,1,"between 100 and 10k",0.60545905707196,0.203473945409429,0.100496277915633,0.043424317617866,0.0471464019851117
5,5,0,3.85,0,0,0,0,"blue","xs",1,2,29,50,0,"CN",11078,4.04378046578805,0,"between 100 and 10k",0.476702508960573,0.211469534050179,0.114695340501792,0.0824372759856631,0.114695340501792
11,26,1,4.04,0,0,0,0,"white","m",50,3,46,50,0,"CN",47476,4.46535091414609,0,"between 100 and 10k",0.551877784850414,0.175047740292807,0.120942075111394,0.0630171865054106,0.0891152132399745
6,6,1,3.68,0,0,0,0,"black","xs",5,2,39,50,0,"CN",25260,3.99560570071259,0,"between 100 and 10k",0.397765363128492,0.22122905027933,0.175418994413408,0.0782122905027933,0.127374301675978
4.88,25,0,4,0,0,0,0,"white","xs",4,1,41,50,0,"CN",130598,3.94679091563424,0,"between 100 and 10k",0.5,0.0625,0.375,0.0625,0
16,14,0,4.27,1,0,1,0,"black","m",50,5,10,50,0,"CN",18910,4.38741406663141,1,"above 10K",0.607205316544246,0.200419727177335,0.0982861140258832,0.0388247639034627,0.0552640783490731
11,75,1,3.43,0,0,0,0,"others","s",50,3,25,50,0,"CN",104,3.68269230769231,0,"between 100 and 10k",0.4,0.171428571428571,0.114285714285714,0.0857142857142857,0.228571428571429
6,34,0,3.41,0,0,0,0,"pink","s",50,2,43,50,0,"CN",2044,4.00293542074364,0,"between 100 and 10k",0.330188679245283,0.179245283018868,0.207547169811321,0.132075471698113,0.150943396226415
5,25,0,3.64,0,0,0,0,"blue","One-sized",50,2,43,50,0,"CN",13979,3.87073467343873,1,"between 100 and 10k",0.340909090909091,0.25,0.25,0.0227272727272727,0.136363636363636
6,10,0,4.06,0,0,0,0,"black","s",50,2,25,50,1,"CN",2359,4.18821534548537,0,"above 10K",0.530748663101604,0.19451871657754,0.143716577540107,0.0614973262032086,0.0695187165775401
6,6,1,3.15,0,0,0,0,"white","One-sized",50,2,62,50,0,"CN",2510,4.19760956175299,0,"between 100 and 10k",0.335294117647059,0.117647058823529,0.2,0.0529411764705882,0.294117647058824
14,139,1,4.26,1,0,1,0,"blue","s",50,4,44,50,1,"CN",20387,4.19345661450925,0,"above 10K",0.63312766967252,0.16516373991457,0.0977693402942572,0.0408163265306122,0.0631229235880399
6,33,0,2.33,0,0,0,0,"blue","s",50,2,41,50,0,"CN",32394,3.9246774093968,0,"below 100",0.333333333333333,0,0,0,0.666666666666667
9,17,1,4.18,0,0,0,0,"others","xs",19,3,27,50,0,"CN",1928,4.1301867219917,0,"below 100",0.647058823529412,0.117647058823529,0.0882352941176471,0.0588235294117647,0.0882352941176471
5,5,1,4.1,0,0,0,0,"others","s",1,2,35,50,0,"CN",14095,4.08967719049308,0,"between 100 and 10k",0.587866108786611,0.161087866108787,0.106694560669456,0.0481171548117155,0.096234309623431
7,6,1,4.22,1,0,1,0,"green","s",50,2,36,50,1,"CN",8501,4.16480414068933,0,"above 10K",0.585438335809807,0.194650817236256,0.127290737989104,0.0445765230312036,0.0480435859336305
9,11,0,4.4,0,0,0,0,"others","s",50,3,43,50,0,"CN",29615,3.92800945466824,0,"below 100",0.6,0.266666666666667,0.0666666666666667,0.0666666666666667,0
15,13,1,3.5,0,0,0,0,"black","xs",50,4,41,50,1,"CN",3533,4.22870082083215,0,"between 100 and 10k",0.370221327967807,0.187122736418511,0.185110663983903,0.0885311871227364,0.169014084507042
7,6,0,3.75,0,0,0,0,"black","xs",41,2,135,50,0,"CN",331,3.93051359516616,0,"between 100 and 10k",0.411764705882353,0.235294117647059,0.161764705882353,0.0735294117647059,0.117647058823529
13,11,0,3.97,0,0,0,0,"white","l",50,3,54,50,0,"CN",7034,4.06027864657378,0,"between 100 and 10k",0.512110726643599,0.204152249134948,0.131487889273356,0.0449826989619377,0.107266435986159
7,17,1,3.89,0,0,0,0,"red","xs",50,2,35,50,0,"CN",88,4,0,"below 100",0.407407407407407,0.259259259259259,0.185185185185185,0.111111111111111,0.037037037037037
4,4,0,4.19,1,0,1,0,"others","s",50,1,41,50,0,"CN",225438,4.30112048545498,0,"between 100 and 10k",0.587587587587588,0.18018018018018,0.123123123123123,0.0540540540540541,0.0550550550550551
8,7,0,3.61,0,0,0,0,"pink","xs",1,2,26,50,0,"CN",32858,3.88553776857995,0,"between 100 and 10k",0.390557939914163,0.244635193133047,0.120171673819742,0.0729613733905579,0.171673819742489
14,84,0,3.27,0,0,0,0,"green","s",50,4,40,50,0,"CN",11900,4.15075630252101,1,"between 100 and 10k",0.307692307692308,0.184615384615385,0.2,0.0846153846153846,0.223076923076923
8,31,1,4.12,0,0,0,0,"white","s",50,2,43,50,0,"CN",28295,3.80996642516346,0,"between 100 and 10k",0.541935483870968,0.2,0.141935483870968,0.0709677419354839,0.0451612903225806
4,26,1,4.3,1,0,1,0,"yellow","One-sized",50,1,48,50,0,"others",12666,4.39831043739144,0,"between 100 and 10k",0.642424242424242,0.164848484848485,0.0993939393939394,0.0412121212121212,0.0521212121212121
1.68,2,1,3.67,0,0,0,0,"white","xs",1,1,40,50,1,"CN",1047,3.95606494746896,0,"below 100",0.5,0.166666666666667,0.0833333333333333,0,0.25
11,10,0,4.16,1,1,0,0,"black","s",5,2,72,50,0,"CN",19436,4.10902449063593,0,"above 10K",0.547752808988764,0.228089887640449,0.117977528089888,0.0528089887640449,0.0533707865168539
6,6,1,5,0,0,0,0,"black","xs",1,2,27,50,0,"CN",28,4.03571428571429,0,"below 100",1,0,0,0,0
5.85,43,1,3.67,0,0,0,0,"others","xl",50,1,45,50,0,"CN",1972,4.34077079107505,1,"below 100",0.466666666666667,0.177777777777778,0.0888888888888889,0.0888888888888889,0.177777777777778
5.69,10,0,3.74,0,0,0,0,"yellow","xs",3,2,20,50,0,"CN",161,4.07453416149068,0,"between 100 and 10k",0.394736842105263,0.223684210526316,0.197368421052632,0.0921052631578947,0.0921052631578947
5.71,84,0,3.9,0,0,0,0,"blue","xl",50,2,47,50,1,"CN",127966,4.19745869996718,0,"above 10K",0.431823062057118,0.242001288383079,0.182306205711832,0.0773029847541336,0.0665664590938372
9,84,0,4.3,0,0,0,0,"black","m",50,3,43,50,1,"CN",8404,4.24619228938601,0,"between 100 and 10k",0.607142857142857,0.197619047619048,0.123809523809524,0.0357142857142857,0.0357142857142857
12,11,0,3.6,0,0,0,0,"pink","xs",50,3,43,50,0,"CN",13127,4.12394301820675,0,"between 100 and 10k",0.416988416988417,0.173745173745174,0.166023166023166,0.083011583011583,0.16023166023166
5,5,0,4.19,1,0,1,0,"black","m",9,1,38,50,0,"CN",10269,4.26000584282793,0,"above 10K",0.542904927312492,0.230927569792873,0.141258201466615,0.0451563103049016,0.0397529911231185
9,8,0,4.5,0,0,0,0,"green","s",50,3,46,50,0,"CN",5988,3.94522378089512,1,"below 100",0.75,0,0.25,0,0
8,59,1,4.05,0,0,0,0,"yellow","xs",40,3,18,50,1,"others",231,3.76623376623377,0,"below 100",0.482456140350877,0.263157894736842,0.140350877192982,0.0526315789473684,0.0614035087719298
9,13,1,3.75,0,0,0,0,"black","s",50,3,36,50,0,"CN",2359,4.05849936413735,0,"between 100 and 10k",0.423795476892822,0.20353982300885,0.181907571288102,0.0766961651917404,0.114060963618486
7,13,1,3.74,0,0,0,0,"pink","s",50,2,41,50,1,"CN",36913,3.94942161298188,1,"between 100 and 10k",0.462962962962963,0.148148148148148,0.185185185185185,0.0740740740740741,0.12962962962963
7,6,0,3.36,0,0,0,0,"blue","xs",50,2,21,50,0,"CN",8989,3.85193013683391,1,"below 100",0.363636363636364,0.181818181818182,0.181818181818182,0,0.272727272727273
15,13,0,3.88,0,0,0,0,"blue","s",50,4,40,50,0,"CN",11354,3.89369385238682,0,"between 100 and 10k",0.504683840749415,0.182669789227166,0.124121779859485,0.0690866510538642,0.11943793911007
8,8,1,3.98,0,0,0,0,"black","s",50,3,42,50,1,"CN",35262,3.93948159491804,0,"above 10K",0.482009925558313,0.227667493796526,0.149503722084367,0.0694789081885856,0.0713399503722084
8,7,1,4.5,0,0,0,0,"blue","One-sized",50,2,33,50,0,"CN",173992,4.32646328566831,1,"below 100",0.5,0.5,0,0,0
16,108,1,4.25,1,0,1,0,"red","l",50,4,40,50,1,"CN",90105,4.20129848510072,1,"above 10K",0.593832020997375,0.205380577427822,0.110892388451444,0.0413385826771654,0.0485564304461942
8,42,0,4.47,1,0,1,0,"black","m",50,3,48,50,0,"CN",5781,4.27486594014876,0,"between 100 and 10k",0.69364161849711,0.169556840077071,0.0722543352601156,0.0394990366088632,0.0250481695568401
9,8,1,4.08,0,0,0,0,"black","s",50,3,33,50,0,"CN",16013,4.10884906013864,0,"between 100 and 10k",0.543726235741445,0.210076045627376,0.116920152091255,0.0437262357414449,0.0855513307984791
8,7,0,4.3,1,0,1,0,"others","s",50,3,36,50,1,"CN",9200,4.28967391304348,0,"between 100 and 10k",0.630120481927711,0.17710843373494,0.104819277108434,0.0385542168674699,0.0493975903614458
9,8,0,4.08,0,0,0,0,"blue","s",3,3,36,50,0,"CN",12933,4.04476919508235,0,"between 100 and 10k",0.542664670658683,0.205089820359281,0.119760479041916,0.0546407185628743,0.0778443113772455
11,10,0,3.56,0,0,0,0,"black","s",50,3,41,50,0,"CN",20037,3.88007186704596,0,"between 100 and 10k",0.417910447761194,0.171641791044776,0.139303482587065,0.0920398009950249,0.17910447761194
3.65,4,1,3.93,0,0,0,0,"others","One-sized",50,1,81,50,0,"CN",4570,4.1964989059081,0,"above 10K",0.518149466192171,0.170106761565836,0.143534994068802,0.06429418742586,0.103914590747331
4.67,4,1,2.88,0,0,0,0,"blue","xs",5,1,25,50,1,"CN",7497,4.07936507936508,0,"below 100",0.219512195121951,0.134146341463415,0.25609756097561,0.0853658536585366,0.304878048780488
11,76,0,4.23,0,0,0,0,"black","m",50,2,43,50,0,"CN",33855,3.91735341899276,0,"between 100 and 10k",0.569620253164557,0.223628691983122,0.120253164556962,0.0443037974683544,0.0421940928270042
8,7,1,3.41,0,0,0,0,"pink","s",1,3,36,50,0,"CN",942,3.4755838641189,0,"between 100 and 10k",0.296875,0.203125,0.25,0.109375,0.140625
8,9,0,4.22,0,0,0,0,"others","m",50,3,41,50,0,"CN",23832,4.02043470963411,0,"between 100 and 10k",0.658119658119658,0.11965811965812,0.094017094017094,0.0427350427350427,0.0854700854700855
8,7,1,3.6,0,0,0,0,"red","xs",4,3,139,50,0,"CN",4921,4.1310709205446,0,"between 100 and 10k",0.400813835198372,0.185147507629705,0.174974567650051,0.0935910478128179,0.145473041709054
12,11,1,1,0,0,0,0,"yellow","xs",4,3,25,50,0,"CN",3,3,0,"below 100",0,0,0,0,1
8,7,0,3.92,0,0,0,0,"blue","s",50,3,20,50,0,"CN",11854,4.09490467352792,0,"above 10K",0.500649350649351,0.186038961038961,0.145454545454545,0.0688311688311688,0.099025974025974
6,22,1,4.45,0,0,0,0,"red","s",1,2,41,50,1,"CN",15812,3.85517328611181,0,"between 100 and 10k",0.680851063829787,0.170212765957447,0.0851063829787234,0.0425531914893617,0.0212765957446809
8,10,0,5,0,0,0,0,"yellow","xs",5,2,23,50,1,"CN",127,3.8740157480315,0,"below 100",1,0,0,0,0
2.69,3,0,5,0,0,0,0,"others","xs",50,1,43,50,0,"CN",7218,4.2477140482128,0,"below 100",1,0,0,0,0
1.67,2,1,3.59,1,0,0,1,"others","xs",2,1,43,50,0,"others",185,3.96756756756757,0,"below 100",0.40625,0.1875,0.125,0.15625,0.125
8,7,1,3,0,0,0,0,"white","s",50,2,35,50,0,"CN",5768,4.48439667128988,0,"below 100",0.272727272727273,0.0909090909090909,0.272727272727273,0.0909090909090909,0.272727272727273
6,11,0,3,0,0,0,0,"white","s",50,2,17,50,0,"CN",5264,4.03286474164134,0,"below 100",0,0.5,0.25,0,0.25
8,7,1,3.66,0,0,0,0,"white","s",50,2,32,50,1,"CN",12574,4.00222681724193,0,"between 100 and 10k",0.395869191049914,0.206540447504303,0.184165232358003,0.0895008605851979,0.123924268502582
9,8,1,3.8,0,0,0,0,"white","m",50,3,43,50,1,"CN",11505,4.13672316384181,0,"between 100 and 10k",0.43313373253493,0.191616766467066,0.203592814371257,0.0838323353293413,0.0878243512974052
3,17,0,4.17,0,0,0,0,"blue","One-sized",50,1,21,50,0,"CN",4191,4.30398472918158,0,"between 100 and 10k",0.591370558375635,0.189086294416244,0.0977157360406091,0.0444162436548223,0.0774111675126904
3,3,1,3.63,0,0,0,0,"black","One-sized",3,1,26,50,1,"CN",1086,4.05616942909761,0,"below 100",0.5,0.125,0.125,0,0.25
2.71,3,1,4.33,0,0,0,0,"white","xs",2,1,37,50,0,"CN",576,4.11458333333333,0,"below 100",0.666666666666667,0.166666666666667,0.0833333333333333,0,0.0833333333333333
1,8,0,3.75,0,0,0,0,"white","xs",1,1,39,50,0,"CN",47,4.17021276595745,0,"below 100",0.5,0.25,0,0,0.25
11,10,0,3.96,0,0,0,0,"red","m",50,2,42,50,0,"CN",5070,4.2767258382643,0,"below 100",0.469387755102041,0.244897959183673,0.142857142857143,0.0612244897959184,0.0816326530612245
6,7,1,4,0,0,0,0,"blue","s",50,2,45,50,1,"CN",139788,4.16650928548946,0,"below 100",0.5,0.25,0,0.25,0
16,84,0,3.41,0,0,0,0,"black","s",50,4,39,50,0,"CN",9940,4.0489939637827,0,"below 100",0.407407407407407,0.185185185185185,0.111111111111111,0,0.296296296296296
5,5,0,3.76,0,0,0,0,"white","s",18,2,48,50,1,"CN",32168,3.88454364585924,0,"between 100 and 10k",0.431988041853513,0.203288490284006,0.171898355754858,0.077727952167414,0.115097159940209
11,10,1,2.77,0,0,0,0,"pink","xs",3,2,49,50,0,"CN",99,3.54545454545455,0,"below 100",0.192307692307692,0.153846153846154,0.153846153846154,0.230769230769231,0.269230769230769
2.72,17,1,3.63,0,0,0,0,"blue","xs",3,1,43,50,0,"CN",37375,4.17942474916388,0,"between 100 and 10k",0.431034482758621,0.155172413793103,0.146551724137931,0.146551724137931,0.120689655172414
7,7,0,4.02,0,0,0,0,"white","s",50,2,41,50,0,"CN",35358,4.01815713558459,1,"between 100 and 10k",0.518867924528302,0.20125786163522,0.141509433962264,0.0534591194968553,0.0849056603773585
3.81,4,0,3.48,0,0,0,0,"black","xs",1,1,37,50,0,"CN",1012,3.98320158102767,0,"between 100 and 10k",0.405940594059406,0.128712871287129,0.178217821782178,0.108910891089109,0.178217821782178
